match_id,season,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,winner
1359538,2023,Delhi Capitals,Punjab Kings,4,1,0.8,0.2,10,12,0.4,0.48,Delhi Capitals
1359539,2023,Sunrisers Hyderabad,Royal Challengers Bangalore,5,5,0.5,0.5,10,13,0.4,0.52,Royal Challengers Bangalore
1359540,2023,Punjab Kings,Rajasthan Royals,2,2,0.5,0.5,12,13,0.48,0.52,Rajasthan Royals
1359541,2023,Chennai Super Kings,Delhi Capitals,6,4,0.6,0.4,11,11,0.44,0.44,Chennai Super Kings
1359542,2023,Lucknow Super Giants,Kolkata Knight Riders,2,0,1.0,0.0,14,11,0.56,0.44,Lucknow Super Giants
1359543,2023,Sunrisers Hyderabad,Mumbai Indians,4,6,0.4,0.6,10,11,0.4,0.44,Mumbai Indians
1359544,2023,Royal Challengers Bangalore,Gujarat Titans,1,1,0.5,0.5,13,18,0.52,0.72,Gujarat Titans
1370350,2023,Chennai Super Kings,Gujarat Titans,0,3,0.0,1.0,12,18,0.48,0.72,Chennai Super Kings
1370351,2023,Mumbai Indians,Lucknow Super Giants,0,3,0.0,1.0,12,14,0.48,0.56,Mumbai Indians
1370352,2023,Gujarat Titans,Mumbai Indians,1,2,0.3333333333333333,0.6666666666666666,17,13,0.68,0.52,Gujarat Titans
1370353,2023,Gujarat Titans,Chennai Super Kings,3,1,0.75,0.25,17,13,0.68,0.52,Chennai Super Kings
1422119,2024,Royal Challengers Bengaluru,Chennai Super Kings,0,0,0.0,0.0,0,13,0.0,0.52,Chennai Super Kings
1422120,2024,Delhi Capitals,Punjab Kings,5,1,0.8333333333333334,0.16666666666666666,11,11,0.44,0.44,Punjab Kings
1422121,2024,Kolkata Knight Riders,Sunrisers Hyderabad,7,3,0.7,0.3,10,9,0.4,0.36,Kolkata Knight Riders
1422122,2024,Rajasthan Royals,Lucknow Super Giants,2,1,0.6666666666666666,0.3333333333333333,13,14,0.52,0.56,Rajasthan Royals
1422123,2024,Gujarat Titans,Mumbai Indians,2,2,0.5,0.5,16,13,0.64,0.52,Gujarat Titans
1422124,2024,Punjab Kings,Royal Challengers Bengaluru,0,0,0.0,0.0,12,0,0.48,0.0,Royal Challengers Bengaluru
1422125,2024,Chennai Super Kings,Gujarat Titans,2,3,0.4,0.6,14,16,0.56,0.64,Chennai Super Kings
1422126,2024,Sunrisers Hyderabad,Mumbai Indians,3,7,0.3,0.7,8,13,0.32,0.52,Sunrisers Hyderabad
1422127,2024,Rajasthan Royals,Delhi Capitals,3,6,0.3333333333333333,0.6666666666666666,13,10,0.52,0.4,Rajasthan Royals
1422128,2024,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0,0.0,0.0,1,10,0.5,0.4,Kolkata Knight Riders
1422129,2024,Lucknow Super Giants,Punjab Kings,2,1,0.6666666666666666,0.3333333333333333,13,11,0.52,0.44,Lucknow Super Giants
1422130,2024,Sunrisers Hyderabad,Gujarat Titans,1,2,0.3333333333333333,0.6666666666666666,8,16,0.32,0.64,Gujarat Titans
1422131,2024,Delhi Capitals,Chennai Super Kings,4,6,0.4,0.6,10,14,0.4,0.56,Delhi Capitals
1422132,2024,Mumbai Indians,Rajasthan Royals,5,5,0.5,0.5,13,13,0.52,0.52,Rajasthan Royals
1422133,2024,Lucknow Super Giants,Royal Challengers Bengaluru,0,0,0.0,0.0,14,1,0.56,0.3333333333333333,Lucknow Super Giants
1422134,2024,Kolkata Knight Riders,Delhi Capitals,3,7,0.3,0.7,11,10,0.44,0.4,Kolkata Knight Riders
1422135,2024,Gujarat Titans,Punjab Kings,2,1,0.6666666666666666,0.3333333333333333,17,11,0.68,0.44,Punjab Kings
1422136,2024,Chennai Super Kings,Sunrisers Hyderabad,7,3,0.7,0.3,14,7,0.56,0.28,Sunrisers Hyderabad
1422137,2024,Royal Challengers Bengaluru,Rajasthan Royals,0,0,0.0,0.0,1,14,0.25,0.56,Rajasthan Royals
1422138,2024,Mumbai Indians,Delhi Capitals,7,3,0.7,0.3,13,10,0.52,0.4,Mumbai Indians
1422139,2024,Lucknow Super Giants,Gujarat Titans,0,4,0.0,1.0,14,16,0.56,0.64,Lucknow Super Giants
1426260,2024,Kolkata Knight Riders,Chennai Super Kings,3,7,0.3,0.7,12,13,0.48,0.52,Chennai Super Kings
1426261,2024,Sunrisers Hyderabad,Punjab Kings,3,2,0.6,0.4,7,12,0.28,0.48,Sunrisers Hyderabad
1426262,2024,Rajasthan Royals,Gujarat Titans,1,4,0.2,0.8,15,15,0.6,0.6,Gujarat Titans
1426263,2024,Royal Challengers Bengaluru,Mumbai Indians,0,0,0.0,0.0,1,13,0.2,0.52,Mumbai Indians
1426264,2024,Lucknow Super Giants,Delhi Capitals,3,0,1.0,0.0,14,9,0.56,0.36,Delhi Capitals
1426265,2024,Punjab Kings,Rajasthan Royals,2,3,0.4,0.6,11,14,0.44,0.56,Rajasthan Royals
1426266,2024,Lucknow Super Giants,Kolkata Knight Riders,3,0,1.0,0.0,13,12,0.52,0.48,Kolkata Knight Riders
1426267,2024,Chennai Super Kings,Mumbai Indians,5,5,0.5,0.5,14,13,0.56,0.52,Chennai Super Kings
1426268,2024,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,0,0.0,0.0,8,1,0.32,0.16666666666666666,Sunrisers Hyderabad
1426269,2024,Kolkata Knight Riders,Rajasthan Royals,6,4,0.6,0.4,13,15,0.52,0.6,Rajasthan Royals
1426270,2024,Gujarat Titans,Delhi Capitals,2,1,0.6666666666666666,0.3333333333333333,16,10,0.64,0.4,Delhi Capitals
1426271,2024,Mumbai Indians,Punjab Kings,2,3,0.4,0.6,13,11,0.52,0.44,Mumbai Indians
1426272,2024,Chennai Super Kings,Lucknow Super Giants,1,1,0.3333333333333333,0.3333333333333333,14,12,0.56,0.48,Lucknow Super Giants
1426273,2024,Sunrisers Hyderabad,Delhi Capitals,3,7,0.3,0.7,9,10,0.36,0.4,Sunrisers Hyderabad
1426274,2024,Kolkata Knight Riders,Royal Challengers Bengaluru,1,0,1.0,0.0,13,1,0.52,0.14285714285714285,Kolkata Knight Riders
1426275,2024,Punjab Kings,Gujarat Titans,2,2,0.5,0.5,10,15,0.4,0.6,Gujarat Titans
1426276,2024,Mumbai Indians,Rajasthan Royals,5,5,0.5,0.5,13,15,0.52,0.6,Rajasthan Royals
1426277,2024,Chennai Super Kings,Lucknow Super Giants,1,2,0.25,0.5,14,13,0.56,0.52,Lucknow Super Giants
1426278,2024,Delhi Capitals,Gujarat Titans,2,2,0.5,0.5,10,15,0.4,0.6,Delhi Capitals
1426279,2024,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,1,0.0,1.0,1,10,0.125,0.4,Royal Challengers Bengaluru
1426280,2024,Kolkata Knight Riders,Punjab Kings,3,2,0.6,0.4,13,10,0.52,0.4,Punjab Kings
1426281,2024,Delhi Capitals,Mumbai Indians,3,7,0.3,0.7,10,13,0.4,0.52,Delhi Capitals
1426282,2024,Lucknow Super Giants,Rajasthan Royals,1,3,0.25,0.75,14,15,0.56,0.6,Rajasthan Royals
1426283,2024,Gujarat Titans,Royal Challengers Bengaluru,0,0,0.0,0.0,14,2,0.56,0.2222222222222222,Royal Challengers Bengaluru
1426284,2024,Chennai Super Kings,Sunrisers Hyderabad,6,4,0.6,0.4,14,10,0.56,0.4,Chennai Super Kings
1426285,2024,Delhi Capitals,Kolkata Knight Riders,6,4,0.6,0.4,10,13,0.4,0.52,Kolkata Knight Riders
1426286,2024,Mumbai Indians,Lucknow Super Giants,1,3,0.25,0.75,12,13,0.48,0.52,Lucknow Super Giants
1426287,2024,Chennai Super Kings,Punjab Kings,1,4,0.2,0.8,15,10,0.6,0.4,Punjab Kings
1426288,2024,Sunrisers Hyderabad,Rajasthan Royals,5,5,0.5,0.5,10,16,0.4,0.64,Sunrisers Hyderabad
1426289,2024,Kolkata Knight Riders,Mumbai Indians,4,6,0.4,0.6,13,12,0.52,0.48,Kolkata Knight Riders
1426290,2024,Gujarat Titans,Royal Challengers Bengaluru,0,1,0.0,1.0,13,3,0.52,0.3,Royal Challengers Bengaluru
1426291,2024,Chennai Super Kings,Punjab Kings,1,5,0.16666666666666666,0.8333333333333334,15,11,0.6,0.44,Chennai Super Kings
1426292,2024,Kolkata Knight Riders,Lucknow Super Giants,1,3,0.25,0.75,13,14,0.52,0.56,Kolkata Knight Riders
1426293,2024,Sunrisers Hyderabad,Mumbai Indians,3,7,0.3,0.7,10,12,0.4,0.48,Mumbai Indians
1426294,2024,Delhi Capitals,Rajasthan Royals,6,4,0.6,0.4,10,15,0.4,0.6,Delhi Capitals
1426295,2024,Lucknow Super Giants,Sunrisers Hyderabad,3,0,1.0,0.0,13,10,0.52,0.4,Sunrisers Hyderabad
1426296,2024,Royal Challengers Bengaluru,Punjab Kings,1,0,1.0,0.0,4,10,0.36363636363636365,0.4,Royal Challengers Bengaluru
1426297,2024,Gujarat Titans,Chennai Super Kings,3,3,0.5,0.5,13,15,0.52,0.6,Gujarat Titans
1426298,2024,Kolkata Knight Riders,Mumbai Indians,5,5,0.5,0.5,14,12,0.56,0.48,Kolkata Knight Riders
1426299,2024,Rajasthan Royals,Chennai Super Kings,7,3,0.7,0.3,15,14,0.6,0.56,Chennai Super Kings
1426300,2024,Royal Challengers Bengaluru,Delhi Capitals,0,0,0.0,0.0,5,11,0.4166666666666667,0.44,Royal Challengers Bengaluru
1426302,2024,Delhi Capitals,Lucknow Super Giants,1,3,0.25,0.75,11,13,0.44,0.52,Delhi Capitals
1426303,2024,Rajasthan Royals,Punjab Kings,4,2,0.6666666666666666,0.3333333333333333,14,9,0.56,0.36,Punjab Kings
1426305,2024,Lucknow Super Giants,Mumbai Indians,4,1,0.8,0.2,12,11,0.48,0.44,Lucknow Super Giants
1426306,2024,Royal Challengers Bengaluru,Chennai Super Kings,0,1,0.0,1.0,6,15,0.46153846153846156,0.6,Royal Challengers Bengaluru
1426307,2024,Punjab Kings,Sunrisers Hyderabad,2,4,0.3333333333333333,0.6666666666666666,9,11,0.36,0.44,Sunrisers Hyderabad
1426309,2024,Sunrisers Hyderabad,Kolkata Knight Riders,3,7,0.3,0.7,12,15,0.48,0.6,Kolkata Knight Riders
1426310,2024,Royal Challengers Bengaluru,Rajasthan Royals,0,1,0.0,1.0,7,14,0.5,0.56,Rajasthan Royals
1426311,2024,Sunrisers Hyderabad,Rajasthan Royals,5,5,0.5,0.5,11,14,0.44,0.56,Sunrisers Hyderabad
1426312,2024,Sunrisers Hyderabad,Kolkata Knight Riders,2,8,0.2,0.8,11,15,0.44,0.6,Kolkata Knight Riders
