match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
1318356,2022-06-12,T20I,Belgium,Malta,5,2,0.7142857142857143,0.2857142857142857,11,12,0.6470588235294118,0.48,Royal Brussels Cricket Club Ground,Belgium,Belgium
1310947,2022-06-12,T20I,Afghanistan,Zimbabwe,9,1,0.9,0.1,17,8,0.68,0.32,Harare Sports Club,Zimbabwe,Afghanistan
1318363,2022-06-12,T20I,Austria,Germany,1,1,0.5,0.5,12,13,0.631578947368421,0.52,Bayer Uerdingen Cricket Ground,Germany,Germany
1278688,2022-06-12,T20I,India,South Africa,5,5,0.5,0.5,17,16,0.68,0.64,Barabati Stadium,India,South Africa
1310948,2022-06-14,T20I,Afghanistan,Zimbabwe,9,1,0.9,0.1,17,8,0.68,0.32,Harare Sports Club,Zimbabwe,Afghanistan
1278689,2022-06-14,T20I,India,South Africa,4,6,0.4,0.6,16,17,0.64,0.68,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,India
1278690,2022-06-17,T20I,India,South Africa,4,6,0.4,0.6,17,17,0.68,0.68,Saurashtra Cricket Association Stadium,India,India
1278691,2022-06-19,T20I,India,South Africa,5,5,0.5,0.5,18,16,0.72,0.64,M Chinnaswamy Stadium,India,
1317135,2022-06-19,T20I,Finland,Estonia,0,0,0.0,0.0,4,0,0.3333333333333333,0.0,Kerava National Cricket Ground,Finland,Finland
1317134,2022-06-19,T20I,Finland,Estonia,0,0,0.0,0.0,4,0,0.3333333333333333,0.0,Kerava National Cricket Ground,Finland,Finland
1317136,2022-06-24,T20I,Serbia,Bulgaria,0,2,0.0,1.0,0,5,0.0,0.2,National Sports Academy,Bulgaria,Bulgaria
1317137,2022-06-25,T20I,Serbia,Bulgaria,0,3,0.0,1.0,0,6,0.0,0.24,National Sports Academy,Bulgaria,Bulgaria
1317138,2022-06-25,T20I,Serbia,Bulgaria,0,3,0.0,1.0,0,6,0.0,0.24,National Sports Academy,Bulgaria,Bulgaria
1317139,2022-06-26,T20I,Serbia,Bulgaria,0,5,0.0,1.0,0,8,0.0,0.32,National Sports Academy,Bulgaria,Bulgaria
