match_id,match_date,format,team1,team2,team1_wins_h2h,team2_wins_h2h,team1_win_pct_h2h,team2_win_pct_h2h,team1_recent_wins,team2_recent_wins,team1_win_pct,team2_win_pct,venue,venue_country,winner
66057,1996-10-04,ODI,Pakistan,Sri Lanka,4,5,0.4,0.5,12,17,0.48,0.68,Gymkhana Club Ground,Kenya,Pakistan
66058,1996-10-06,ODI,Pakistan,South Africa,3,7,0.3,0.7,13,21,0.52,0.84,Gymkhana Club Ground,Kenya,South Africa
66059,1996-10-17,ODI,South Africa,India,7,3,0.7,0.3,21,9,0.84,0.36,Lal Bahadur Shastri Stadium,India,South Africa
66060,1996-10-19,ODI,Australia,South Africa,8,2,0.8,0.2,15,22,0.6,0.88,Nehru Stadium,India,South Africa
66061,1996-10-21,ODI,Australia,India,7,3,0.7,0.3,14,8,0.56,0.32,M Chinnaswamy Stadium,India,India
66062,1996-10-23,ODI,South Africa,India,7,3,0.7,0.3,22,8,0.88,0.32,Sawai Mansingh Stadium,India,South Africa
66063,1996-10-25,ODI,Australia,South Africa,7,3,0.7,0.3,14,22,0.56,0.88,Nahar Singh Stadium,India,South Africa
66064,1996-10-29,ODI,India,South Africa,3,7,0.3,0.7,8,22,0.32,0.88,Municipal Stadium,India,South Africa
64527,1996-10-30,ODI,Zimbabwe,Pakistan,1,7,0.1111111111111111,0.7777777777777778,5,12,0.2,0.48,Bugti Stadium,Pakistan,Pakistan
64528,1996-11-01,ODI,Zimbabwe,Pakistan,1,8,0.1,0.8,5,12,0.2,0.48,Gaddafi Stadium,Pakistan,Pakistan
66065,1996-11-01,ODI,Australia,South Africa,7,3,0.7,0.3,14,23,0.56,0.92,Nehru Stadium,India,South Africa
64529,1996-11-03,ODI,Pakistan,Zimbabwe,8,1,0.8,0.1,13,5,0.52,0.2,Arbab Niaz Stadium,Pakistan,Pakistan
66066,1996-11-03,ODI,India,Australia,4,6,0.4,0.6,8,14,0.32,0.56,Punjab Cricket Association Stadium,India,India
66067,1996-11-06,ODI,India,South Africa,3,7,0.3,0.7,8,23,0.32,0.92,Wankhede Stadium,India,India
65866,1996-11-07,ODI,New Zealand,Sri Lanka,4,4,0.4,0.4,12,17,0.48,0.68,Sharjah Cricket Association Stadium,United Arab Emirates,New Zealand
65867,1996-11-08,ODI,Sri Lanka,Pakistan,5,4,0.5,0.4,17,13,0.68,0.52,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka
65868,1996-11-10,ODI,New Zealand,Pakistan,3,6,0.3,0.6,12,12,0.48,0.48,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
65869,1996-11-11,ODI,New Zealand,Sri Lanka,4,4,0.4,0.4,12,17,0.48,0.68,Sharjah Cricket Association Stadium,United Arab Emirates,
65870,1996-11-12,ODI,Sri Lanka,Pakistan,5,4,0.5,0.4,17,13,0.68,0.52,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
65871,1996-11-13,ODI,New Zealand,Pakistan,3,7,0.3,0.7,11,14,0.44,0.56,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
65872,1996-11-15,ODI,Pakistan,New Zealand,8,2,0.8,0.2,15,11,0.6,0.44,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
64530,1996-12-04,ODI,Pakistan,New Zealand,8,2,0.8,0.2,15,11,0.6,0.44,Jinnah Stadium,Pakistan,Pakistan
64531,1996-12-06,ODI,Pakistan,New Zealand,8,2,0.8,0.2,15,10,0.6,0.4,Jinnah Stadium,Pakistan,Pakistan
65541,1996-12-06,ODI,West Indies,Australia,5,5,0.5,0.5,11,13,0.44,0.52,Melbourne Cricket Ground,Australia,Australia
65542,1996-12-08,ODI,West Indies,Australia,5,5,0.5,0.5,11,13,0.44,0.52,Sydney Cricket Ground,Australia,Australia
64532,1996-12-08,ODI,Pakistan,New Zealand,8,2,0.8,0.2,15,10,0.6,0.4,National Stadium,Pakistan,New Zealand
64533,1996-12-14,ODI,India,South Africa,3,7,0.3,0.7,8,22,0.32,0.88,Wankhede Stadium,India,India
65543,1996-12-15,ODI,Pakistan,Australia,3,6,0.3,0.6,15,13,0.6,0.52,Adelaide Oval,Australia,Pakistan
64534,1996-12-15,ODI,England,Zimbabwe,1,2,0.3333333333333333,0.6666666666666666,11,4,0.44,0.16,Queens Sports Club,Zimbabwe,Zimbabwe
65544,1996-12-17,ODI,Pakistan,West Indies,4,5,0.4,0.5,16,11,0.64,0.44,Adelaide Oval,Australia,West Indies
65545,1997-01-01,ODI,Australia,Pakistan,6,3,0.6,0.3,12,16,0.48,0.64,Sydney Cricket Ground,Australia,Pakistan
64535,1997-01-01,ODI,Zimbabwe,England,3,1,0.75,0.25,5,11,0.2,0.44,Harare Sports Club,Zimbabwe,Zimbabwe
65546,1997-01-03,ODI,Pakistan,West Indies,4,5,0.4,0.5,17,11,0.68,0.44,Brisbane Cricket Ground,Australia,West Indies
64536,1997-01-03,ODI,Zimbabwe,England,4,1,0.8,0.2,6,10,0.24,0.4,Harare Sports Club,Zimbabwe,Zimbabwe
65547,1997-01-05,ODI,Australia,West Indies,6,4,0.6,0.4,12,11,0.48,0.44,Brisbane Cricket Ground,Australia,West Indies
65548,1997-01-07,ODI,Pakistan,Australia,3,6,0.3,0.6,17,12,0.68,0.48,Bellerive Oval,Australia,Pakistan
65549,1997-01-10,ODI,Pakistan,West Indies,4,5,0.4,0.5,17,12,0.68,0.48,Western Australia Cricket Association Ground,Australia,West Indies
65550,1997-01-12,ODI,Australia,West Indies,6,4,0.6,0.4,11,13,0.44,0.52,Western Australia Cricket Association Ground,Australia,West Indies
65551,1997-01-14,ODI,West Indies,Pakistan,6,3,0.6,0.3,14,17,0.56,0.68,Sydney Cricket Ground,Australia,Pakistan
65552,1997-01-16,ODI,Pakistan,Australia,4,6,0.4,0.6,17,11,0.68,0.44,Melbourne Cricket Ground,Australia,Australia
65553,1997-01-18,ODI,West Indies,Pakistan,6,3,0.6,0.3,14,17,0.56,0.68,Sydney Cricket Ground,Australia,Pakistan
65554,1997-01-20,ODI,Pakistan,West Indies,4,6,0.4,0.6,17,14,0.68,0.56,Melbourne Cricket Ground,Australia,Pakistan
66068,1997-01-23,ODI,South Africa,India,7,3,0.7,0.3,21,9,0.84,0.36,Springbok Park,South Africa,South Africa
66069,1997-01-25,ODI,Zimbabwe,South Africa,0,3,0.0,0.75,7,21,0.28,0.84,Centurion Park,South Africa,South Africa
66070,1997-01-27,ODI,Zimbabwe,India,0,9,0.0,0.9,6,8,0.24,0.32,Boland Bank Park,South Africa,
66071,1997-01-29,ODI,Zimbabwe,South Africa,0,4,0.0,0.8,6,21,0.24,0.84,Newlands,South Africa,South Africa
66072,1997-01-31,ODI,Zimbabwe,South Africa,0,5,0.0,0.8333333333333334,6,21,0.24,0.84,New Wanderers Stadium,South Africa,South Africa
66073,1997-02-02,ODI,India,South Africa,2,8,0.2,0.8,8,21,0.32,0.84,Crusaders Ground,South Africa,South Africa
66074,1997-02-04,ODI,India,South Africa,2,8,0.2,0.8,8,21,0.32,0.84,Buffalo Park,South Africa,South Africa
66075,1997-02-07,ODI,India,Zimbabwe,8,0,0.8,0.0,8,6,0.32,0.24,Centurion Park,South Africa,Zimbabwe
66076,1997-02-09,ODI,Zimbabwe,India,1,7,0.1,0.7,6,7,0.24,0.28,Willowmoore Park,South Africa,India
66077,1997-02-12,ODI,India,South Africa,2,8,0.2,0.8,8,21,0.32,0.84,Kingsmead,South Africa,
66078,1997-02-13,ODI,South Africa,India,7,2,0.7,0.2,20,8,0.8,0.32,Kingsmead,South Africa,South Africa
64537,1997-02-15,ODI,India,Zimbabwe,7,1,0.7,0.1,8,6,0.32,0.24,Queens Sports Club,Zimbabwe,Zimbabwe
64538,1997-02-20,ODI,New Zealand,England,5,5,0.5,0.5,11,9,0.44,0.36,Lancaster Park,New Zealand,England
64539,1997-02-23,ODI,New Zealand,England,4,6,0.4,0.6,10,10,0.4,0.4,Eden Park,New Zealand,England
64540,1997-02-26,ODI,New Zealand,England,4,6,0.4,0.6,10,10,0.4,0.4,McLean Park,New Zealand,
64541,1997-03-02,ODI,New Zealand,England,3,6,0.3,0.6,9,9,0.36,0.36,Eden Park,New Zealand,New Zealand
64542,1997-03-04,ODI,New Zealand,England,3,6,0.3,0.6,9,9,0.36,0.36,Basin Reserve,New Zealand,New Zealand
64543,1997-03-25,ODI,New Zealand,Sri Lanka,4,4,0.4,0.4,9,16,0.36,0.64,Lancaster Park,New Zealand,Sri Lanka
64544,1997-03-27,ODI,New Zealand,Sri Lanka,4,4,0.4,0.4,9,16,0.36,0.64,Basin Reserve,New Zealand,New Zealand
64545,1997-03-29,ODI,Australia,South Africa,6,4,0.6,0.4,11,21,0.44,0.84,Buffalo Park,South Africa,South Africa
64546,1997-03-31,ODI,South Africa,Australia,4,6,0.4,0.6,21,10,0.84,0.4,Crusaders Ground,South Africa,Australia
64547,1997-04-02,ODI,South Africa,Australia,4,6,0.4,0.6,20,10,0.8,0.4,Newlands,South Africa,South Africa
65761,1997-04-03,ODI,Zimbabwe,Sri Lanka,1,7,0.125,0.875,7,16,0.28,0.64,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka
65762,1997-04-04,ODI,Sri Lanka,Pakistan,5,4,0.5,0.4,17,17,0.68,0.68,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka
64548,1997-04-05,ODI,Australia,South Africa,5,5,0.5,0.5,9,20,0.36,0.8,Kingsmead,South Africa,Australia
65763,1997-04-06,ODI,Pakistan,Zimbabwe,8,1,0.8,0.1,17,7,0.68,0.28,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
65764,1997-04-07,ODI,Sri Lanka,Pakistan,5,4,0.5,0.4,17,17,0.68,0.68,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka
65765,1997-04-08,ODI,Zimbabwe,Sri Lanka,1,8,0.1111111111111111,0.8888888888888888,7,17,0.28,0.68,Sharjah Cricket Association Stadium,United Arab Emirates,Zimbabwe
64549,1997-04-08,ODI,Australia,South Africa,5,5,0.5,0.5,9,19,0.36,0.76,New Wanderers Stadium,South Africa,Australia
65766,1997-04-09,ODI,Pakistan,Zimbabwe,8,1,0.8,0.1,16,7,0.64,0.28,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
64550,1997-04-10,ODI,South Africa,Australia,5,5,0.5,0.5,18,10,0.72,0.4,Centurion Park,South Africa,Australia
65767,1997-04-11,ODI,Pakistan,Sri Lanka,4,5,0.4,0.5,17,16,0.68,0.64,Sharjah Cricket Association Stadium,United Arab Emirates,Sri Lanka
64551,1997-04-13,ODI,South Africa,Australia,5,5,0.5,0.5,17,10,0.68,0.4,Springbok Park,South Africa,South Africa
64552,1997-04-26,ODI,India,West Indies,8,2,0.8,0.2,8,13,0.32,0.52,Queen's Park Oval,West Indies,West Indies
64553,1997-04-27,ODI,West Indies,India,3,7,0.3,0.7,13,8,0.52,0.32,Queen's Park Oval,West Indies,India
64554,1997-04-30,ODI,West Indies,India,2,8,0.2,0.8,12,9,0.48,0.36,Arnos Vale Ground,West Indies,West Indies
64555,1997-05-03,ODI,India,West Indies,7,3,0.7,0.3,8,13,0.32,0.52,Kensington Oval,West Indies,West Indies
66108,1997-05-09,ODI,New Zealand,Pakistan,3,7,0.3,0.7,9,16,0.36,0.64,Punjab Cricket Association Stadium,India,New Zealand
66109,1997-05-12,ODI,Pakistan,Sri Lanka,3,6,0.3,0.6,15,16,0.6,0.64,Captain Roop Singh Stadium,India,Pakistan
66110,1997-05-14,ODI,New Zealand,India,4,6,0.4,0.6,9,8,0.36,0.32,M Chinnaswamy Stadium,India,India
66111,1997-05-17,ODI,India,Sri Lanka,4,5,0.4,0.5,8,15,0.32,0.6,Wankhede Stadium,India,Sri Lanka
66112,1997-05-20,ODI,Sri Lanka,New Zealand,3,5,0.3,0.5,15,9,0.6,0.36,Lal Bahadur Shastri Stadium,India,Sri Lanka
66113,1997-05-21,ODI,Pakistan,India,6,4,0.6,0.4,15,8,0.6,0.32,MA Chidambaram Stadium,India,Pakistan
65023,1997-05-22,ODI,Australia,England,8,2,0.8,0.2,9,8,0.36,0.32,Headingley,England,England
65024,1997-05-24,ODI,Australia,England,7,3,0.7,0.3,9,9,0.36,0.36,Kennington Oval,England,England
66114,1997-05-24,ODI,Sri Lanka,Pakistan,5,4,0.5,0.4,16,16,0.64,0.64,Punjab Cricket Association Stadium,India,Sri Lanka
65025,1997-05-25,ODI,Australia,England,6,4,0.6,0.4,8,10,0.32,0.4,Lord's,England,England
66115,1997-05-27,ODI,Sri Lanka,Pakistan,6,4,0.6,0.4,16,15,0.64,0.6,Eden Gardens,India,Sri Lanka
64556,1997-06-06,ODI,West Indies,Sri Lanka,4,6,0.4,0.6,13,17,0.52,0.68,Queen's Park Oval,West Indies,West Indies
65692,1997-07-14,ODI,Sri Lanka,Pakistan,6,4,0.6,0.4,17,14,0.68,0.56,R Premadasa Stadium,Sri Lanka,Sri Lanka
65693,1997-07-16,ODI,Pakistan,Bangladesh,3,0,1.0,0.0,13,0,0.52,0.0,R Premadasa Stadium,Sri Lanka,Pakistan
65694,1997-07-18,ODI,India,Sri Lanka,4,5,0.4,0.5,7,17,0.28,0.68,R Premadasa Stadium,Sri Lanka,Sri Lanka
65695,1997-07-20,ODI,Pakistan,India,6,4,0.6,0.4,13,7,0.52,0.28,Sinhalese Sports Club Ground,Sri Lanka,
65696,1997-07-22,ODI,Sri Lanka,Bangladesh,4,0,1.0,0.0,17,0,0.68,0.0,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka
65697,1997-07-24,ODI,Bangladesh,India,0,3,0.0,1.0,0,7,0.0,0.28,Sinhalese Sports Club Ground,Sri Lanka,India
65698,1997-07-26,ODI,India,Sri Lanka,4,6,0.4,0.6,8,17,0.32,0.68,R Premadasa Stadium,Sri Lanka,Sri Lanka
64557,1997-08-17,ODI,Sri Lanka,India,6,4,0.6,0.4,17,7,0.68,0.28,R Premadasa Stadium,Sri Lanka,Sri Lanka
64558,1997-08-20,ODI,India,Sri Lanka,3,7,0.3,0.7,7,17,0.28,0.68,R Premadasa Stadium,Sri Lanka,Sri Lanka
64559,1997-08-23,ODI,India,Sri Lanka,2,8,0.2,0.8,7,17,0.28,0.68,Sinhalese Sports Club Ground,Sri Lanka,
64560,1997-08-24,ODI,Sri Lanka,India,8,1,0.8,0.1,16,6,0.64,0.24,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka
66035,1997-09-13,ODI,India,Pakistan,3,6,0.3,0.6,5,12,0.2,0.48,Toronto Cricket,Canada,India
66036,1997-09-14,ODI,Pakistan,India,5,4,0.5,0.4,11,5,0.44,0.2,Toronto Cricket,Canada,India
66037,1997-09-17,ODI,Pakistan,India,4,5,0.4,0.5,11,6,0.44,0.24,Toronto Cricket,Canada,
66038,1997-09-18,ODI,India,Pakistan,4,4,0.4,0.4,6,10,0.24,0.4,Toronto Cricket,Canada,India
66039,1997-09-20,ODI,Pakistan,India,4,4,0.4,0.4,10,7,0.4,0.28,Toronto Cricket,Canada,India
66040,1997-09-21,ODI,India,Pakistan,5,3,0.5,0.3,8,9,0.32,0.36,Toronto Cricket,Canada,Pakistan
64561,1997-09-28,ODI,India,Pakistan,4,4,0.4,0.4,8,10,0.32,0.4,Niaz Stadium,Pakistan,Pakistan
64562,1997-09-30,ODI,Pakistan,India,4,4,0.4,0.4,10,7,0.4,0.28,National Stadium,Pakistan,India
64563,1997-10-01,ODI,Zimbabwe,New Zealand,1,7,0.125,0.875,7,8,0.28,0.32,Queens Sports Club,Zimbabwe,
64564,1997-10-02,ODI,India,Pakistan,5,3,0.5,0.3,8,10,0.32,0.4,Gaddafi Stadium,Pakistan,Pakistan
64565,1997-10-04,ODI,New Zealand,Zimbabwe,7,1,0.7777777777777778,0.1111111111111111,8,7,0.32,0.28,Harare Sports Club,Zimbabwe,Zimbabwe
64566,1997-10-05,ODI,New Zealand,Zimbabwe,7,2,0.7,0.2,8,8,0.32,0.32,Harare Sports Club,Zimbabwe,New Zealand
66116,1997-10-10,ODI,Kenya,Bangladesh,0,0,0.0,0.0,1,0,0.1111111111111111,0.0,Gymkhana Club Ground,Kenya,Kenya
66117,1997-10-11,ODI,Zimbabwe,Bangladesh,0,0,0.0,0.0,7,0,0.28,0.0,Gymkhana Club Ground,Kenya,Zimbabwe
66118,1997-10-12,ODI,Kenya,Zimbabwe,0,1,0.0,0.5,2,8,0.2,0.32,Gymkhana Club Ground,Kenya,Zimbabwe
66119,1997-10-14,ODI,Zimbabwe,Bangladesh,1,0,1.0,0.0,9,0,0.36,0.0,Aga Khan Sports Club Ground,Kenya,Zimbabwe
66120,1997-10-15,ODI,Bangladesh,Kenya,0,1,0.0,1.0,0,2,0.0,0.18181818181818182,Aga Khan Sports Club Ground,Kenya,Kenya
66121,1997-10-16,ODI,Kenya,Zimbabwe,0,2,0.0,0.6666666666666666,3,10,0.25,0.4,Aga Khan Sports Club Ground,Kenya,Zimbabwe
66122,1997-10-18,ODI,Zimbabwe,Kenya,3,0,0.75,0.0,11,3,0.44,0.23076923076923078,Gymkhana Club Ground,Kenya,Zimbabwe
66123,1997-10-19,ODI,Zimbabwe,Kenya,4,0,0.8,0.0,12,3,0.48,0.21428571428571427,Gymkhana Club Ground,Kenya,Zimbabwe
66124,1997-11-01,ODI,West Indies,Sri Lanka,5,5,0.5,0.5,14,17,0.56,0.68,Gaddafi Stadium,Pakistan,Sri Lanka
66125,1997-11-02,ODI,South Africa,Pakistan,8,2,0.8,0.2,18,10,0.72,0.4,Gaddafi Stadium,Pakistan,South Africa
66126,1997-11-03,ODI,West Indies,South Africa,5,4,0.5555555555555556,0.4444444444444444,14,18,0.56,0.72,Gaddafi Stadium,Pakistan,South Africa
66127,1997-11-04,ODI,West Indies,Pakistan,5,5,0.5,0.5,13,10,0.52,0.4,Gaddafi Stadium,Pakistan,Pakistan
66128,1997-11-05,ODI,Pakistan,Sri Lanka,3,7,0.3,0.7,10,18,0.4,0.72,Gaddafi Stadium,Pakistan,Sri Lanka
66129,1997-11-06,ODI,South Africa,Sri Lanka,3,4,0.375,0.5,18,18,0.72,0.72,Gaddafi Stadium,Pakistan,South Africa
66130,1997-11-08,ODI,Sri Lanka,South Africa,4,4,0.4444444444444444,0.4444444444444444,18,18,0.72,0.72,Gaddafi Stadium,Pakistan,South Africa
65555,1997-12-04,ODI,South Africa,Australia,6,4,0.6,0.4,18,8,0.72,0.32,Sydney Cricket Ground,Australia,South Africa
65556,1997-12-06,ODI,New Zealand,South Africa,4,4,0.5,0.5,9,18,0.36,0.72,Adelaide Oval,Australia,New Zealand
65557,1997-12-07,ODI,New Zealand,Australia,2,8,0.2,0.8,9,7,0.36,0.28,Adelaide Oval,Australia,Australia
65558,1997-12-09,ODI,South Africa,Australia,6,4,0.6,0.4,17,8,0.68,0.32,Melbourne Cricket Ground,Australia,South Africa
65559,1997-12-11,ODI,South Africa,New Zealand,4,5,0.4444444444444444,0.5555555555555556,17,9,0.68,0.36,Bellerive Oval,Australia,South Africa
65873,1997-12-11,ODI,England,India,6,3,0.6,0.3,11,8,0.44,0.32,Sharjah Cricket Association Stadium,United Arab Emirates,England
65874,1997-12-12,ODI,West Indies,Pakistan,5,5,0.5,0.5,12,9,0.48,0.36,Sharjah Cricket Association Stadium,United Arab Emirates,West Indies
65875,1997-12-13,ODI,West Indies,England,4,6,0.4,0.6,13,12,0.52,0.48,Sharjah Cricket Association Stadium,United Arab Emirates,England
65876,1997-12-14,ODI,India,Pakistan,5,3,0.5,0.3,8,9,0.32,0.36,Sharjah Cricket Association Stadium,United Arab Emirates,Pakistan
65877,1997-12-15,ODI,England,Pakistan,6,4,0.6,0.4,13,9,0.52,0.36,Sharjah Cricket Association Stadium,United Arab Emirates,England
65878,1997-12-16,ODI,West Indies,India,4,6,0.4,0.6,12,8,0.48,0.32,Sharjah Cricket Association Stadium,United Arab Emirates,West Indies
65560,1997-12-17,ODI,New Zealand,Australia,1,9,0.1,0.9,8,8,0.32,0.32,Melbourne Cricket Ground,Australia,Australia
65879,1997-12-19,ODI,West Indies,England,4,6,0.4,0.6,13,14,0.52,0.56,Sharjah Cricket Association Stadium,United Arab Emirates,England
64567,1997-12-22,ODI,Sri Lanka,India,8,1,0.8,0.1,18,7,0.72,0.28,Nehru Stadium,India,India
64568,1997-12-25,ODI,Sri Lanka,India,7,2,0.7,0.2,17,8,0.68,0.32,Nehru Stadium,India,
64569,1997-12-28,ODI,India,Sri Lanka,1,7,0.1,0.7,8,17,0.32,0.68,Nehru Stadium,India,Sri Lanka
65561,1998-01-09,ODI,South Africa,New Zealand,5,5,0.5,0.5,17,8,0.68,0.32,Brisbane Cricket Ground,Australia,South Africa
66131,1998-01-10,ODI,Bangladesh,India,0,4,0.0,1.0,0,7,0.0,0.28,National Stadium,Bangladesh,India
66132,1998-01-11,ODI,India,Pakistan,5,4,0.5,0.4,8,9,0.32,0.36,National Stadium,Bangladesh,India
65562,1998-01-11,ODI,Australia,South Africa,4,6,0.4,0.6,9,18,0.36,0.72,Brisbane Cricket Ground,Australia,South Africa
66133,1998-01-12,ODI,Bangladesh,Pakistan,0,4,0.0,1.0,0,8,0.0,0.32,National Stadium,Bangladesh,Pakistan
65563,1998-01-14,ODI,Australia,New Zealand,9,1,0.9,0.1,9,7,0.36,0.28,Sydney Cricket Ground,Australia,Australia
66134,1998-01-14,ODI,Pakistan,India,4,5,0.4,0.5,9,9,0.36,0.36,National Stadium,Bangladesh,India
65564,1998-01-16,ODI,South Africa,New Zealand,6,4,0.6,0.4,19,7,0.76,0.28,Western Australia Cricket Association Ground,Australia,South Africa
66135,1998-01-16,ODI,India,Pakistan,5,4,0.5,0.4,10,9,0.4,0.36,National Stadium,Bangladesh,Pakistan
66136,1998-01-18,ODI,Pakistan,India,5,5,0.5,0.5,9,10,0.36,0.4,National Stadium,Bangladesh,India
65565,1998-01-18,ODI,Australia,South Africa,4,6,0.4,0.6,10,19,0.4,0.76,Western Australia Cricket Association Ground,Australia,South Africa
65566,1998-01-21,ODI,Australia,New Zealand,9,1,0.9,0.1,10,7,0.4,0.28,Melbourne Cricket Ground,Australia,New Zealand
64570,1998-01-22,ODI,Zimbabwe,Sri Lanka,2,8,0.2,0.8,13,17,0.52,0.68,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka
65567,1998-01-23,ODI,South Africa,Australia,6,4,0.6,0.4,19,9,0.76,0.36,Melbourne Cricket Ground,Australia,South Africa
64571,1998-01-24,ODI,Zimbabwe,Sri Lanka,2,8,0.2,0.8,13,17,0.52,0.68,R Premadasa Stadium,Sri Lanka,Sri Lanka
65568,1998-01-26,ODI,South Africa,Australia,7,3,0.7,0.3,19,8,0.76,0.32,Sydney Cricket Ground,Australia,Australia
64572,1998-01-26,ODI,Zimbabwe,Sri Lanka,2,8,0.2,0.8,13,17,0.52,0.68,Sinhalese Sports Club Ground,Sri Lanka,Sri Lanka
65569,1998-01-27,ODI,Australia,South Africa,4,6,0.4,0.6,9,18,0.36,0.72,Sydney Cricket Ground,Australia,Australia
64573,1998-02-04,ODI,New Zealand,Zimbabwe,7,2,0.7,0.2,8,12,0.32,0.48,WestpacTrust Park,New Zealand,New Zealand
64574,1998-02-06,ODI,Zimbabwe,New Zealand,2,7,0.2,0.7,11,9,0.44,0.36,Basin Reserve,New Zealand,New Zealand
64575,1998-02-08,ODI,New Zealand,Australia,2,8,0.2,0.8,10,10,0.4,0.4,Lancaster Park,New Zealand,Australia
64576,1998-02-10,ODI,Australia,New Zealand,9,1,0.9,0.1,11,10,0.44,0.4,Basin Reserve,New Zealand,Australia
64577,1998-02-12,ODI,Australia,New Zealand,9,1,0.9,0.1,12,9,0.48,0.36,McLean Park,New Zealand,New Zealand
64578,1998-02-14,ODI,New Zealand,Australia,2,8,0.2,0.8,10,12,0.4,0.48,Eden Park,New Zealand,New Zealand
64579,1998-03-04,ODI,Zimbabwe,New Zealand,2,7,0.2,0.7,10,11,0.4,0.44,Lancaster Park,New Zealand,Zimbabwe
64580,1998-03-06,ODI,Zimbabwe,New Zealand,3,6,0.3,0.6,11,11,0.44,0.44,McLean Park,New Zealand,New Zealand
64581,1998-03-08,ODI,New Zealand,Zimbabwe,6,3,0.6,0.3,11,11,0.44,0.44,Eden Park,New Zealand,New Zealand
64582,1998-03-28,ODI,Zimbabwe,Pakistan,1,8,0.1,0.8,11,8,0.44,0.32,Harare Sports Club,Zimbabwe,Pakistan
64584,1998-03-29,ODI,England,West Indies,6,4,0.6,0.4,14,12,0.56,0.48,Kensington Oval,West Indies,England
64583,1998-03-29,ODI,Zimbabwe,Pakistan,1,8,0.1,0.8,11,9,0.44,0.36,Harare Sports Club,Zimbabwe,Pakistan
66137,1998-04-01,ODI,India,Australia,5,5,0.5,0.5,10,11,0.4,0.44,Nehru Stadium,India,India
64585,1998-04-01,ODI,England,West Indies,6,4,0.6,0.4,14,12,0.56,0.48,Kensington Oval,West Indies,West Indies
66138,1998-04-03,ODI,Australia,Zimbabwe,8,1,0.8888888888888888,0.1111111111111111,11,10,0.44,0.4,Sardar Patel Stadium,India,Australia
66079,1998-04-03,ODI,South Africa,Pakistan,9,1,0.9,0.1,17,10,0.68,0.4,Kingsmead,South Africa,South Africa
64586,1998-04-04,ODI,England,West Indies,6,4,0.6,0.4,14,12,0.56,0.48,Arnos Vale Ground,West Indies,West Indies
66139,1998-04-05,ODI,India,Zimbabwe,6,2,0.6,0.2,11,10,0.44,0.4,Indian Petrochemicals Corporation Limited Sports Complex Ground,India,India
66080,1998-04-05,ODI,South Africa,Sri Lanka,5,4,0.5,0.4,17,18,0.68,0.72,New Wanderers Stadium,South Africa,South Africa
64587,1998-04-05,ODI,England,West Indies,6,4,0.6,0.4,14,13,0.56,0.52,Arnos Vale Ground,West Indies,West Indies
66140,1998-04-07,ODI,Australia,India,4,6,0.4,0.6,11,12,0.44,0.48,Green Park,India,India
66081,1998-04-07,ODI,Sri Lanka,Pakistan,8,2,0.8,0.2,17,10,0.68,0.4,Kimberley Country Club,South Africa,Pakistan
64588,1998-04-08,ODI,West Indies,England,4,6,0.4,0.6,14,14,0.56,0.56,Queen's Park Oval,West Indies,West Indies
66141,1998-04-09,ODI,India,Zimbabwe,6,2,0.6,0.2,13,9,0.52,0.36,Barabati Stadium,India,India
66082,1998-04-09,ODI,Pakistan,Sri Lanka,3,7,0.3,0.7,10,17,0.4,0.68,Boland Bank Park,South Africa,Pakistan
66142,1998-04-11,ODI,Australia,Zimbabwe,9,1,0.9,0.1,11,9,0.44,0.36,Feroz Shah Kotla,India,Australia
66083,1998-04-11,ODI,Pakistan,South Africa,1,9,0.1,0.9,11,18,0.44,0.72,Buffalo Park,South Africa,South Africa
66084,1998-04-13,ODI,South Africa,Sri Lanka,6,3,0.6,0.3,18,16,0.72,0.64,Crusaders Ground,South Africa,Sri Lanka
66143,1998-04-14,ODI,India,Australia,7,3,0.7,0.3,14,11,0.56,0.44,Feroz Shah Kotla,India,Australia
66085,1998-04-15,ODI,Sri Lanka,Pakistan,7,3,0.7,0.3,16,11,0.64,0.44,Willowmoore Park,South Africa,Sri Lanka
66086,1998-04-17,ODI,Pakistan,South Africa,0,10,0.0,1.0,11,17,0.44,0.68,Centurion Park,South Africa,South Africa
65768,1998-04-17,ODI,India,New Zealand,6,4,0.6,0.4,14,11,0.56,0.44,Sharjah Cricket Association Stadium,United Arab Emirates,India
65769,1998-04-18,ODI,New Zealand,Australia,3,7,0.3,0.7,11,11,0.44,0.44,Sharjah Cricket Association Stadium,United Arab Emirates,Australia
66087,1998-04-19,ODI,Sri Lanka,South Africa,4,6,0.4,0.6,16,18,0.64,0.72,Springbok Park,South Africa,South Africa
